fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,cat_payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,birth_distinct_emails_4w,cat_employment_status,credit_risk_score,email_is_free,cat_housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,cat_source,session_length_in_minutes,cat_device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
1,0.8,0.4581288615426588,-1,190,50,0.0023763107942126765,-0.5724990486389229,AC,3897,2799.485370564336,4435.199096136183,4652.334900608313,1,2,CA,135,1,BA,0,1,-1,0,200.0,0,INTERNET,8.569232183399937,windows,0,1,0,3
1,0.9,0.4470664439564327,-1,62,60,0.020210155900523847,-0.9741146499590042,AB,5659,6091.235704942271,3840.325230321647,5104.412753076946,0,2,CA,241,1,BA,1,1,15,1,500.0,0,INTERNET,4.950963914974774,linux,0,1,0,3
1,0.30000000000000004,0.06758478990644366,-1,37,50,0.01228687072877042,-0.7281304814220333,AB,1765,5409.396676771428,5687.585884229188,6711.889357158715,1,7,CA,121,1,BC,0,1,6,0,1500.0,0,INTERNET,11.312095183623985,linux,1,2,0,0
1,0.8,0.81977926808777,-1,57,50,0.006941867531802135,-0.5046842419566748,AC,1131,7107.6361331596945,4764.3166842298215,4746.356895459038,1,15,CA,328,0,BA,0,1,-1,0,2000.0,0,INTERNET,3.810762221999837,windows,0,1,0,4
1,0.9,0.7866199179507594,-1,33,50,0.02707957197165348,-1.124376330643101,AC,1824,6261.175300843343,5060.1445344292515,4973.764081118575,1,2,CA,147,0,BC,0,1,-1,0,200.0,0,INTERNET,4.238409507567649,windows,0,1,0,3
1,0.4,0.3169230402428489,-1,175,60,0.0019224752061212762,-1.4948571953777448,AC,3705,6154.943622750249,4562.783940829345,3905.823002035625,1,1,CC,174,1,BA,0,0,-1,0,500.0,0,INTERNET,8.461172917957926,windows,0,1,0,6
1,0.8,0.5373947692077202,-1,308,50,0.01804558743385495,-0.6865480022428849,AC,1843,10970.157915752292,5698.426260121462,4907.1027306124015,0,7,CA,286,1,BA,0,1,-1,0,1500.0,0,INTERNET,4.847456950433199,windows,1,1,0,3
1,0.9,0.6443107237736327,-1,121,50,0.019863268000612874,-0.702063153884825,AB,796,2445.8155765986357,2253.712524535059,3808.589679624568,782,3,CA,329,0,BA,0,1,6,1,1500.0,0,INTERNET,14.689870808556442,macintosh,0,1,0,5
1,0.8,0.07501636681959217,-1,159,60,0.01578133372303156,-0.7844405186814014,AC,1730,4518.274649609104,3456.0300714721757,4311.867287417651,0,2,CC,237,1,BA,0,0,-1,0,2000.0,0,INTERNET,5.777618821883496,macintosh,0,2,0,6
1,0.7000000000000001,0.5384434777292212,-1,172,50,0.006140273725942886,-1.4100562226877176,AC,1044,4394.137138308301,3073.530799570039,4863.033499203697,1,12,CC,178,1,BB,0,1,-1,1,500.0,0,INTERNET,3.7677796995950015,other,0,1,0,3
1,0.9,0.7609197350481823,-1,130,50,0.011782295332063469,-1.0426210551637294,AC,3353,6785.690427850733,4595.467187183783,4217.793112046241,0,4,CA,196,1,BA,1,1,-1,0,200.0,0,INTERNET,7.8388367900262725,other,0,1,0,5
1,0.8,0.2818411459060002,-1,108,60,0.0004946189324372803,-0.7006869439003658,AC,2609,8573.416112694202,6070.321472128345,4841.01766237729,0,9,CB,52,0,BC,0,1,-1,0,2000.0,0,TELEAPP,17.879753551202953,windows,0,1,0,4
1,0.4,0.7279386631414518,-1,115,30,0.04620858397264463,-1.5601715869289556,AB,2905,5414.674172275054,3932.4257353240814,4772.084640781562,9,3,CA,200,0,BB,0,1,1,1,1500.0,0,INTERNET,7.646995564559879,windows,0,1,0,4
1,0.30000000000000004,0.22694205152416835,-1,17,30,0.006170820995564421,-0.9830035538621212,AB,2376,3396.033048848135,5281.077830189368,4768.522432668827,13,8,CA,149,1,BC,0,1,1,0,500.0,0,INTERNET,5.791244457308313,other,1,1,0,4
1,0.5,0.15777162146807308,-1,191,60,13.275767545840926,-0.8043856795950208,AB,1193,3583.365070277255,3294.700190230342,5520.72030643425,1,5,CC,173,1,BC,1,1,10,0,200.0,0,INTERNET,3.062565105447068,windows,0,1,0,2
1,0.1,0.7270700736136987,-1,251,50,0.0001280210793797096,-1.355689832133324,AC,3835,7615.219562173147,4790.7377642628835,4780.806365414146,1,4,CA,211,0,BA,0,0,-1,0,2000.0,0,INTERNET,8.67977349813679,windows,0,1,0,3
1,0.4,0.6285263929006585,-1,217,60,0.006671414093552409,-0.8906751707222484,AC,2806,7164.405653286623,2786.0503695030066,5603.166021671688,0,2,CA,182,1,BB,0,1,-1,0,1500.0,0,INTERNET,10.458331697114355,windows,0,1,0,6
1,0.6000000000000001,0.1860137929980496,-1,130,50,0.012879706074055643,-1.4259117736072937,AC,1776,7065.637999989229,4482.297030935132,3566.419212938337,0,3,CA,287,1,BA,0,1,-1,0,1500.0,0,INTERNET,5.0852066114503085,windows,0,1,0,3
1,0.9,0.25555546579256155,-1,72,60,0.008841845779935634,-1.1888862072831965,AC,445,4496.591946527535,2793.2475677840525,4327.776197825566,0,2,CA,128,1,BA,0,1,-1,1,500.0,0,INTERNET,1.2883604736032597,windows,0,1,0,3
1,0.1,0.13648968680569207,-1,36,30,0.00556588977869703,-0.8589436848204802,AB,1465,3403.955760968052,3850.3039451067016,3091.0807848132176,8,22,CA,111,1,BC,1,1,26,0,200.0,1,INTERNET,2.0487419713036736,windows,1,1,0,7
1,0.6000000000000001,0.6375086641646225,-1,102,60,2.9728052800710474,-0.5549330294502771,AC,1200,1302.7741408678467,3989.390311387355,4925.2077629338955,1,4,CA,126,1,BA,0,1,-1,0,200.0,0,INTERNET,52.93438949160964,other,1,1,0,3
1,0.8,0.2333351071482712,-1,154,70,0.02363443465724027,-1.5666409213699386,AC,1434,5992.455326256943,4833.407033946228,4285.53893535229,0,2,CA,186,1,BA,1,0,-1,0,2000.0,0,INTERNET,12.19661013088875,linux,0,1,0,5
1,0.1,0.5085618989845114,-1,106,80,0.014762402657905004,-0.7385356096704374,AB,2781,6697.736247135238,5120.8700369183225,4952.836678831563,1,2,CC,138,0,BB,1,1,-1,0,200.0,0,INTERNET,1.5470582453757162,windows,0,2,0,3
1,0.6000000000000001,0.8517243529581477,-1,227,50,0.014584637079300296,-1.1768621205267569,AD,909,8710.474761869471,6460.411731017196,5510.165767332892,20,7,CA,194,1,BA,0,1,31,0,1500.0,0,INTERNET,37.152807918146365,windows,0,1,0,1
1,0.6000000000000001,0.08958166639037445,-1,53,80,0.6890145922476261,-1.3558512237055032,AD,840,7888.368727179333,5897.656903131843,3585.898498400643,44,8,CA,70,1,BC,0,1,28,0,200.0,0,INTERNET,8.2197912490986,macintosh,0,1,0,4
1,0.4,0.16123253608485572,-1,173,50,0.006390386973534671,-0.7491073964010976,AB,3747,2022.270004441029,4820.84319132336,4299.018626023935,2,9,CA,35,0,BA,0,1,21,0,200.0,0,INTERNET,5.642606374433408,other,1,1,0,4
1,0.4,0.024962956268980964,-1,280,70,0.008746262283586258,-1.321239197445654,AB,1695,5213.323982631514,3313.203762513857,3102.3652150393677,32,1,CC,159,0,BA,0,1,1,0,500.0,0,INTERNET,3.7270292714841515,windows,0,1,0,7
1,0.1,0.12550458435927048,-1,116,60,0.034441573294711265,-1.7512427128749852,AC,1356,6624.785455893594,4990.871570425122,4241.533035454594,0,1,CC,104,0,BA,1,0,-1,0,200.0,0,INTERNET,4.455128710911478,windows,0,1,0,4
1,0.1,0.830435160089926,-1,107,30,0.008258217136611873,-1.4361743590978782,AB,1232,6213.137694940413,4548.646371006261,4336.2064831566195,1,11,CA,137,1,BA,0,1,-1,0,510.0,0,INTERNET,9.798961067570152,windows,1,1,0,4
1,0.4,0.5934288815631896,-1,22,40,0.028930777303899726,-1.1477274230042371,AC,3867,2202.034514905947,3407.5023833657788,4954.232498889159,1,10,CE,180,1,BC,1,0,-1,0,200.0,0,INTERNET,3.4822702943340462,windows,0,1,0,4
1,0.9,0.9998907234369736,-1,143,50,0.012633741652586815,-0.8793899978309908,AB,632,4931.610832560876,3889.930534856685,4960.970596996238,14,2,CA,294,0,BA,0,0,2,0,1500.0,0,INTERNET,16.238603443945642,windows,0,1,0,3
1,0.2,0.514122920330123,92,11,30,19.361473955749517,48.06055069800529,AA,2959,4609.722265580676,4998.907019268452,5446.165299871985,1,8,CA,80,0,BD,1,1,21,0,200.0,0,INTERNET,1.0943642104955664,other,1,1,0,1
1,0.7000000000000001,0.04637415365585691,-1,57,50,0.02470835371787324,-0.5106007077262906,AB,980,5542.276923138861,3874.917042022341,5191.360088808361,19,7,CA,243,0,BA,0,1,1,0,1500.0,0,INTERNET,6.856014329770964,macintosh,0,1,0,2
1,0.9,0.07278270164739442,-1,46,40,0.0005450346998030215,-1.147994657056574,AB,1887,1612.2275178552177,5143.040631594879,4308.788552580371,2,2,CA,92,0,BA,0,1,1,0,200.0,0,INTERNET,4.747057390066287,macintosh,0,1,0,6
1,0.8,0.5110220589205113,-1,80,20,0.006527621722132908,-0.7513480295972466,AB,1110,4891.518879641705,6655.538459175274,5324.798108190211,45,7,CA,22,0,BE,0,1,21,0,200.0,0,INTERNET,3.774434444795398,windows,0,1,0,1
1,0.6000000000000001,0.7026542292719782,-1,200,50,0.012042517843978641,-1.4142853049430677,AB,2459,3608.28003158926,7141.4061002806275,5042.120933109969,1742,2,CC,187,0,BB,0,1,2,0,500.0,0,INTERNET,14.314730476925382,windows,1,1,0,2
1,0.6000000000000001,0.2631302476017391,-1,71,30,2.2448297105426285,-0.96695294376832,AB,1943,8960.259641574305,4497.48034185044,3737.775972476052,0,11,CA,181,0,BA,0,1,1,0,500.0,0,INTERNET,11.890124542343838,macintosh,1,1,0,4
1,0.9,0.8539864497236104,-1,35,50,0.006319882615349269,-0.4821786679619111,AD,2164,3318.7870261269954,4079.171629444214,5158.440034662566,13,5,CA,270,0,BA,1,1,2,0,1500.0,0,INTERNET,21.461595493384987,other,1,2,0,2
1,0.9,0.09913072538277932,31,76,50,0.009068381040885769,-1.4061872177825452,AD,462,1917.3379221758128,2502.073387254415,3032.930343771433,34,8,CA,243,1,BC,0,1,31,0,200.0,0,INTERNET,3.7130555896705015,windows,0,1,0,7
1,0.1,0.08530910719750913,-1,366,50,0.002244414006743569,-0.8387117126377069,AB,646,12778.850582604224,5685.810815060265,5567.845895476442,812,2,CC,77,1,BB,0,0,30,0,990.0,0,INTERNET,4.458344818062144,windows,1,1,0,2
1,0.9,0.8477004072000879,-1,297,50,0.016714497304172887,-0.3671142540951669,AC,796,7118.9079627177925,5097.933887977034,4861.513026487885,0,2,CA,353,0,BA,0,0,-1,1,1500.0,0,INTERNET,4.025430750147127,windows,0,1,0,3
1,0.9,0.7963134508636506,-1,371,60,2.7648475574592712,26.0257780665834,AA,2256,6249.128792284404,4383.102185075894,4787.805069712957,1498,2,CC,222,1,BA,0,1,11,0,1500.0,0,INTERNET,16.448602662505635,other,0,1,0,3
1,0.6000000000000001,0.06195171492186985,-1,38,50,0.002265759839044095,-1.1964314257723516,AC,831,3466.884734712512,2900.713675469789,5920.480097687957,3,10,CE,200,1,BA,0,1,-1,0,1500.0,0,INTERNET,32.43252033859107,windows,0,2,0,0
1,0.9,0.1913154556220872,-1,131,60,0.0018065015002638523,51.328055045269224,AA,709,2179.615640323741,4827.000992980858,4115.944994708846,5,2,CC,95,0,BA,0,1,1,0,500.0,0,INTERNET,4.5182169531382845,macintosh,0,1,0,7
1,0.6000000000000001,0.460119512764518,-1,57,40,0.005654700833925125,-1.3442893923547288,AB,657,1294.440480559679,2708.359377903476,3073.100144079861,11,5,CA,59,1,BA,0,1,15,0,200.0,0,INTERNET,5.069611302577164,windows,0,1,0,7
1,0.9,0.9906439067876772,-1,75,20,0.006473418860865921,103.76864379164341,AA,1973,1631.3918196070445,2461.202067856781,3536.970010573945,14,8,CA,197,1,BC,0,1,1,0,500.0,0,INTERNET,4.342555752423411,windows,0,1,0,6
1,0.9,0.12812972128192454,-1,42,50,0.011614449451392651,-0.44073198541320746,AB,1606,4914.781341190993,2553.5977770443005,3849.2024684742796,19,7,CA,309,0,BA,0,0,5,0,2000.0,0,INTERNET,3.1805690763341268,windows,0,1,0,6
1,0.9,0.7304734981185609,-1,362,50,1.0698818823874547,-0.8676923810559631,AC,1310,7769.752795862012,5340.08431344049,4296.203484761347,1,6,CA,239,0,BA,1,0,-1,0,500.0,0,INTERNET,8.334007757067104,windows,0,1,0,4
1,0.4,0.9122301674731336,-1,358,50,0.014848070498247769,-0.7975856280259895,AC,2942,9240.136575378288,4945.637055120186,5494.38674153315,0,3,CA,86,1,BA,1,0,-1,0,200.0,0,INTERNET,5.494909923606447,windows,1,2,0,1
1,0.8,0.7285698254007418,-1,58,30,0.015623192509763269,1.3892898955025428,AA,2957,9275.865514731757,5958.384513917529,4161.629646662574,2,11,CA,16,1,BC,0,1,-1,0,200.0,0,INTERNET,5.692372539780778,linux,0,1,0,5
1,0.9,0.11289691205559647,-1,87,60,0.010549903407893786,-0.7561642938828039,AB,2055,2185.0332300014416,4708.368757057782,5119.735030791992,1,1,CC,154,0,BA,0,0,30,0,500.0,0,INTERNET,4.058567710829118,windows,0,1,0,3
1,0.6000000000000001,0.3802593892736471,-1,19,50,0.010313933480283527,-0.7173446340184273,AD,954,12694.277101901402,7066.76235561236,5586.978900638304,6,2,CC,156,1,BB,0,1,11,0,200.0,0,INTERNET,37.30591173767935,windows,0,1,0,1
1,0.2,0.268635413056298,-1,77,40,0.01938719746740222,-0.7175942183189116,AC,1589,4793.756433781222,4856.47614879776,4237.454057443821,1,15,CA,124,1,BC,0,1,-1,1,200.0,0,INTERNET,3.2960411247202064,linux,0,1,0,6
1,0.9,0.8947803967277163,-1,195,40,0.009628490305513457,-0.9165361922711344,AB,1279,9264.141388223836,2745.3746436935708,5025.767244733147,13,10,CA,220,1,BA,0,1,3,0,1500.0,0,INTERNET,1.9927523632232635,windows,0,1,0,4
1,0.9,0.167086714521994,-1,180,50,0.02308569290889865,-1.1811768965296736,AB,1018,2867.5665472289666,4398.7514261859615,4934.709487378767,0,2,CA,190,1,BA,0,1,-1,0,1500.0,0,INTERNET,1.8209731921858936,macintosh,1,1,0,3
1,0.9,0.127125091332999,-1,266,50,0.024217675063313668,-1.3050141111501452,AB,698,1964.7254070553315,3661.765695702716,3121.374567728335,4,3,CA,318,1,BA,1,1,1,0,1500.0,0,INTERNET,42.96661279721339,other,1,1,0,4
1,0.6000000000000001,0.4456973513837156,-1,193,50,0.0080485146737863,-0.37380766754443306,AC,2095,11975.316045579568,5743.572573708406,6265.518220347953,1,5,CC,152,0,BB,1,0,-1,0,500.0,0,INTERNET,9.01514403090132,windows,1,2,0,0
1,0.9,0.4576860452763373,91,7,40,0.0155078973424482,-0.964808630590972,AC,1464,4560.84329384283,5561.683764578586,4974.899214508201,1,12,CA,181,1,BC,0,0,-1,0,1500.0,0,INTERNET,18.364142327963823,windows,0,1,0,2
1,0.6000000000000001,0.8642080642332304,-1,67,50,0.015576427411118044,-0.3124245424992157,AD,947,5297.474459791047,6244.163119762894,4144.3756359634635,1,10,CA,297,1,BC,1,1,6,0,1500.0,0,INTERNET,9.054623860907267,windows,1,1,0,5
1,0.8,0.11707094650634288,-1,129,50,0.006437194916609079,28.774359412327385,AA,2226,6320.5196848754795,4345.190144614939,4985.2558862829965,2,1,CC,94,0,BA,0,1,30,0,510.0,0,INTERNET,3.4179856517637166,windows,0,1,0,3
1,0.8,0.31310024271895154,-1,157,50,0.003577930495237645,-0.44151803252047983,AB,1488,1125.8469098890382,2982.8105371150496,4882.989877754333,18,6,CA,136,0,BC,0,0,1,0,200.0,0,INTERNET,10.210397751080977,windows,0,2,0,3
1,0.9,0.4756498186763776,-1,177,60,0.024563741643601075,-0.9921129437883228,AB,1943,7936.0675109170215,3384.4211350804576,3616.991449239844,40,2,CC,210,1,BA,0,1,10,0,500.0,0,INTERNET,18.68955015240678,windows,0,1,0,6
1,0.9,0.26139016591503794,-1,71,60,3.3807298174276053,-1.3024474898388254,AD,4069,9031.943569212011,6641.325318222863,5188.300238258852,741,14,CA,98,0,BA,0,1,27,0,2000.0,0,INTERNET,7.609366607922075,windows,1,2,0,3
1,0.9,0.21957542179476952,-1,124,50,0.009464392312049258,-0.4731039387864905,AC,1072,6027.83377242281,2405.4545801048625,3909.3293454242976,1,1,CA,231,1,BC,1,1,-1,0,1000.0,0,INTERNET,7.75457496786736,windows,0,1,0,6
1,0.8,0.2299841848508394,-1,187,40,0.002320467728989902,-1.6449276452028396,AB,2072,782.4730922073178,5598.016901856672,3658.8741179270532,11,7,CA,200,1,BA,0,1,21,1,990.0,0,INTERNET,1.4495231718693344,macintosh,1,1,0,6
1,0.2,0.1692048743448759,-1,64,50,0.030791842301324764,-1.3964492613603636,AB,386,4316.343334335605,5042.766091354296,4701.186196384683,0,1,CA,333,1,BA,0,1,2,0,1000.0,0,INTERNET,8.577492593071714,windows,0,1,0,3
1,0.6000000000000001,0.7203436650509653,-1,289,50,0.0030370622191437323,-0.7314392888064976,AC,2750,3988.5738535274254,4478.8349227710505,4902.050062389735,0,7,CA,274,0,BA,0,1,-1,0,2000.0,0,INTERNET,3.6248319683165215,macintosh,0,1,0,4
1,0.4,0.2288349184828527,-1,25,30,0.006673233961175852,-1.12248797528774,AC,2158,3619.6604046943958,4665.658010171658,3538.398709912463,1,8,CF,156,1,BB,0,1,-1,0,500.0,0,INTERNET,1.7573960800651052,windows,0,1,0,6
1,0.8,0.25521902878889074,-1,67,30,0.012035726385529164,-0.7799231459395991,AB,1327,1993.3144983760396,2137.5865813445525,3717.001087222975,9,6,CA,181,1,BC,0,1,10,0,1500.0,0,INTERNET,13.090619573906965,linux,0,1,0,6
1,0.9,0.144684118385263,-1,120,70,0.032276306383008144,-1.6880914749108378,AB,882,3347.3569056931487,3051.861218099216,3527.5269962970324,2,1,CC,240,0,BB,1,0,5,0,1500.0,0,INTERNET,6.753845701039465,windows,1,1,0,6
1,0.8,0.7048899315175954,-1,127,50,0.02528245451797805,-1.00634826219595,AC,1665,9476.023106240233,5999.52055581573,4875.600288310792,0,5,CA,241,1,BA,0,0,-1,0,2000.0,0,INTERNET,7.895723393386204,windows,0,2,0,3
1,0.8,0.14540196792256932,-1,99,40,0.005708719171076735,-1.397110337018327,AC,1409,6435.347599327513,4415.688313001433,4769.539837374302,1,5,CA,268,1,BA,0,1,-1,0,1500.0,0,INTERNET,5.403033486881053,windows,1,1,0,4
1,0.9,0.39092279560660215,-1,320,60,0.03139777247038475,-1.2722252650350063,AB,1967,6481.299253504553,5137.029003915866,4215.1617470374385,17,2,CC,106,1,BA,0,1,15,0,200.0,0,INTERNET,16.53654316155817,linux,1,1,0,4
1,0.8,0.5415016268450455,-1,102,40,0.005466495553306796,-0.3273639648388175,AC,1742,3037.1063233371724,5730.13587480974,5618.373538266392,1,17,CA,111,1,BA,0,1,15,0,200.0,0,INTERNET,12.383108024801373,linux,1,1,0,1
1,0.1,0.7964696770464581,-1,91,40,0.008522600620701816,-1.0874679147805355,AB,554,4853.89885139449,3953.128149615353,3104.316632706489,14,6,CA,232,0,BA,0,1,25,0,1500.0,0,INTERNET,3.983258530503872,macintosh,1,1,0,7
1,0.9,0.7553818498590983,-1,75,50,0.004128843162722078,-1.6767613876034368,AB,4778,7286.8433837683215,4479.197841691017,6353.078569529573,14,3,CA,78,1,BA,0,1,31,0,200.0,0,INTERNET,4.5834675604523145,windows,1,1,0,0
1,0.8,0.21965282747396336,-1,209,60,0.004914679110882253,-1.1115225710752858,AD,2679,2898.721898851289,5899.193858681376,5140.740646835058,36,7,CA,294,0,BA,0,1,-1,0,1500.0,0,INTERNET,4.615240413621956,other,0,2,0,2
1,0.30000000000000004,0.3666501535964014,-1,69,40,0.012012210452606266,-1.5123216864700189,AB,1212,3103.4016539802838,4751.135184621651,5530.789461357176,1970,4,CA,98,0,BC,1,1,25,0,200.0,0,INTERNET,2.153183462934388,windows,0,2,0,2
1,0.5,0.7621515255370543,246,164,50,0.008880336841204584,-0.6483570321425962,AC,3022,3333.994141531145,4860.327729646704,4834.141575693903,0,2,CA,238,0,BC,0,1,-1,0,1500.0,0,INTERNET,31.029938848576695,linux,1,1,0,4
1,0.6000000000000001,0.5828219995190299,184,41,50,0.023612014894996074,12.117480734720855,AA,4025,10011.310477921928,5268.9583362947305,6730.37595975053,13,15,CA,137,1,BC,0,1,25,0,200.0,0,INTERNET,8.659224243009477,windows,1,2,0,0
1,0.9,0.32244731963417184,-1,35,60,0.0196739813124854,-0.8508151504372378,AB,999,343.4199568995447,3329.0982106103747,3101.0448359108314,6,3,CA,282,1,BC,1,0,30,0,1500.0,0,INTERNET,1.4151928500224664,windows,0,1,0,7
1,0.8,0.5172618117921547,-1,80,50,0.0016191878789387744,-0.9529039906313564,AD,3186,3358.540172895659,4547.970384913995,4815.168973345029,2,7,CA,245,1,BA,0,1,-1,0,1500.0,0,INTERNET,4.591064514757134,windows,0,0,0,3
1,0.9,0.17648505578338536,-1,127,50,0.0246711663701139,107.03479769939553,AB,978,4612.064510837935,4754.4047532548575,4976.50594668243,10,2,CA,238,1,BA,0,1,1,0,1500.0,1,INTERNET,5.267997318534092,macintosh,0,1,0,4
1,0.8,0.09085588216605037,-1,114,50,0.018267498942226568,-0.3858891524145167,AD,657,8901.369926152593,5793.512874741268,5974.36523805745,794,3,CA,275,0,BA,0,1,5,0,1500.0,1,INTERNET,1.777046042171904,windows,0,1,0,0
1,0.6000000000000001,0.8749281011088996,-1,65,50,0.027233018082191758,-0.9394103042907738,AB,1112,945.9057755264276,5324.578088360445,3091.639002796697,1,8,CA,338,0,BA,0,1,30,0,1500.0,0,INTERNET,3.4270407339756432,macintosh,0,1,0,7
1,0.9,0.8703791985703091,-1,81,50,0.01775292279680875,-0.8596332017928581,AB,1075,4572.115830043344,2811.023112300779,5097.652654036701,16,5,CA,290,1,BA,0,1,25,1,2000.0,0,INTERNET,11.962994479839166,linux,0,1,0,2
1,0.6000000000000001,0.09376617896619098,-1,160,60,0.010007667545704228,27.501939139630927,AA,1823,6291.642045868392,4955.030696136859,4846.395349970165,7,2,CA,243,1,BA,0,1,10,0,1500.0,0,INTERNET,9.250604915794806,linux,0,1,0,4
1,0.9,0.20876885362685293,-1,131,50,3.288732512498935,-0.5315362494457739,AC,994,5323.664079966997,5027.508552350092,4423.402911841405,1,10,CB,121,1,BA,0,1,-1,0,200.0,0,INTERNET,3.3192427413258727,macintosh,1,1,0,6
1,0.9,0.8461543873405613,-1,134,60,0.016067320075592167,-0.06599088521041963,AC,1419,3585.3883989172937,3987.0817288233347,4181.627723185783,1,8,CA,68,1,BA,1,1,-1,0,1500.0,0,INTERNET,4.598393524189871,linux,1,1,0,6
1,0.5,0.03385728215623913,-1,97,60,2.1026584302251337,-1.4903946209131231,AC,1615,5192.20032262753,5821.328778457962,5314.322649209522,0,1,CC,74,1,BC,1,1,-1,0,200.0,0,INTERNET,3.541416568844192,other,0,1,0,3
1,0.6000000000000001,0.9981073655577308,-1,181,70,0.02382447314384207,24.49963010909213,AA,824,6276.184852267731,6258.668840106813,4169.09432284267,2,1,CA,249,1,BA,0,1,26,1,1500.0,0,INTERNET,11.686154028600425,windows,0,1,0,5
1,0.8,0.1801083687072321,-1,84,30,0.012514004619420895,-0.9192505896317756,AC,1015,1530.1119779387948,4208.607762517268,4447.998032028261,1,18,CA,214,1,BA,0,1,-1,1,1500.0,0,INTERNET,0.9004055744539188,windows,0,1,0,4
1,0.8,0.18622159501417204,-1,135,60,0.005424371607797365,-0.8506527391016183,AB,1061,6358.680033576411,3491.7415403576715,5030.540322420248,35,2,CC,225,0,BA,1,1,30,0,1500.0,0,INTERNET,5.9556293241902285,windows,0,1,0,3
1,0.9,0.3785752384708304,-1,62,50,0.0077266311566545655,-1.100422602913469,AB,2234,1843.5925642986053,2819.8847625001313,4323.458906694363,10,4,CA,315,1,BB,0,1,28,1,1500.0,0,INTERNET,6.704663549941293,windows,1,1,0,5
1,0.7000000000000001,0.10226197730155312,-1,164,50,0.02681881856272489,-1.0688218876651896,AB,732,5405.017265328599,6706.823811932455,5960.742670263869,709,4,CA,236,0,BA,1,1,25,0,1500.0,0,INTERNET,13.591159012640436,windows,1,1,0,0
1,0.9,0.18297607486471112,-1,87,50,0.0008482535163181045,-1.2135019071661244,AD,3067,9414.666436088675,4715.1055715530965,4409.32282536586,1,3,CA,242,1,BA,0,1,5,0,1500.0,0,INTERNET,5.269736566150135,linux,0,1,0,4
1,0.9,0.7910138315880266,-1,150,50,0.007664648797949162,-0.7938891312351156,AC,1811,7636.983131564118,4859.634576512645,5017.078467071164,0,2,CA,262,1,BA,0,1,-1,0,1500.0,0,INTERNET,2.9289866263860995,windows,0,1,0,4
1,0.8,0.15326198165403476,-1,113,60,0.02012501567561387,-1.1754587691461154,AC,980,7781.0856760902625,4673.277528299413,6747.830947261617,1,1,CC,204,1,BA,0,1,27,0,1500.0,0,INTERNET,9.159119076804426,windows,0,1,0,0
