Keywords_relevance,Hashtags_relevance,binary_Mentions_relevance,Interaction_rate,Mention_count,Followers_Followings,Seniority,Listed_count,Length,binary_Hashtags,binary_URL,binary_Multimdia,Popularity,Relevance
0,0,0,0.58,1,432,5,3613,76,0,1,0,217,0
0,13,0,0.68,0,9,7,35,107,1,0,1,13,1
0,0,0,0.6,1,484,9,4632,46,1,1,0,61,0
7,0,0,0.04,0,3,9,300,138,0,1,0,3,0
7,2,0,0.58,1,484,9,4632,125,1,1,0,38,1
5,4,0,0.59,1,484,9,4632,130,1,1,0,133,1
2,6,0,0.61,1,484,9,4632,137,1,0,0,41,1
0,0,0,0,0,1364,2,194,43,0,0,1,6,0
0,0,0,0,0,87,10,3758,138,0,0,0,53,0
0,0,0,0.89,1,1,5,28,137,0,0,0,2,1
0,0,0,0,0,957,9,1144,132,0,1,0,30,0
7,0,0,0.62,1,484,9,4632,133,1,1,0,124,0
10,0,0,0.6,1,484,9,4632,133,1,1,0,119,1
1,0,0,0,0,17,7,75,132,0,1,0,5,0
0,0,0,0,0,2,5,152,88,0,1,0,0,0
23,0,0,0,0,2,0,26,55,0,0,0,1,1
22,0,0,1,0,2,0,26,94,0,0,0,4,0
0,0,0,0,0,1364,2,194,43,0,0,1,3,0
4,3,0,0.33,0,1,4,61,119,1,0,0,2,1
0,0,0,0.04,0,3,9,300,139,0,0,0,0,0
0,0,0,0.04,0,3,9,300,139,0,1,0,5,0
0,0,0,0.44,0,2,9,942,50,0,0,1,39,1
0,0,0,0.94,2,129,8,544,36,0,1,0,9,1
0,14,0,0.95,2,129,8,544,136,1,1,0,79,1
0,0,0,0,0,957,9,1144,121,0,1,0,11,0
1,0,0,0.56,1,432,5,3613,91,0,0,0,554,0
0,15,0,0.95,2,129,8,544,110,1,0,1,99,1
11,1,0,0.5,1,2,0,26,102,1,1,0,4,0
0,0,0,0.04,0,3,9,300,139,0,1,0,27,0
0,0,0,0.4,0,342146,8,39624,65,0,0,1,108970,1
2,0,0,0,0,87,10,3758,139,0,1,0,222,0
0,0,0,0.03,0,3,9,300,137,0,0,0,4,0
4,37,0,0.95,2,129,8,544,139,1,1,0,81,1
0,0,0,0,0,957,9,1144,121,0,1,0,6,0
3,0,0,0,0,1,1,33,67,1,0,1,21,0
3,17,0,0.69,0,9,7,35,138,1,1,0,23,1
0,0,0,0.71,0,10,9,406,84,0,1,0,1,0
10,0,0,0.33,1,2,0,26,117,1,0,0,10,0
0,0,0,0.5,0,342146,8,39624,33,0,0,1,54059,1
0,0,0,0,0,87,10,3758,80,0,1,0,32,0
0,0,0,0,0,1364,2,194,43,0,0,1,6,0
11,0,0,0.9,1,1,5,28,136,0,0,0,1,1
27,2,0,0,0,4,2,64,111,1,1,0,0,0
11,0,0,0,0,2,5,152,71,0,1,0,2,0
15,16,0,0.7,0,9,7,35,139,1,1,0,54,1
21,0,0,0.25,1,2,0,26,72,1,0,0,3,0
1,0,0,0.33,0,13,9,497,139,0,1,0,11,0
19,0,0,0.03,0,3,9,300,139,0,1,0,14,1
0,0,0,0.3,0,13,9,497,130,0,0,0,4,0
5,0,0,0,0,1562,9,584,112,0,1,0,2,0
16,0,0,0.54,1,432,5,3613,64,0,0,1,1239,1
1,0,0,0.06,0,3,9,300,138,0,0,0,2,0
15,0,0,0,0,4,2,64,138,1,1,0,2,0
4,18,0,0.95,2,129,8,544,100,1,0,1,125,1
0,0,0,0,0,18901,7,11556,74,0,0,0,456,0
17,0,0,0.63,0,10,9,406,135,1,0,1,7,0
17,0,0,0.56,0,10,9,406,135,1,0,1,6,1
0,0,0,0,1,0,1,60,115,0,1,0,20,0
0,0,0,0,0,1364,2,194,43,0,0,1,1,0
0,0,0,0.95,2,129,8,544,137,1,1,0,22,1
1,0,0,0,1,0,1,60,82,0,1,0,29,0
16,0,0,0,0,2,5,152,106,0,1,0,1,0
0,19,0,0.95,2,129,8,544,30,1,0,1,54,1
0,0,0,0,1,0,1,60,58,0,1,0,4,0
0,0,0,1,1,10023,8,18773,138,0,0,0,6231,0
0,0,0,0.95,2,129,8,544,60,0,1,0,30,1
2,0,0,0,0,17,7,75,139,0,1,0,19,0
4,0,0,0,0,51159,8,20969,74,0,1,0,10655,0
1,0,0,0.95,2,129,8,544,137,1,1,0,125,1
2,1,0,0.95,2,129,8,544,139,1,1,0,24,1
12,2,0,0,0,4,2,64,117,1,1,0,0,0
18,0,0,0.69,1,2,6,195,95,1,0,0,187,1
9,1,0,0.2,1,2,0,26,139,1,0,0,4,0
0,0,0,0,0,1364,2,194,43,0,0,1,7,0
19,2,0,0.95,2,129,8,544,103,1,1,0,11,1
19,0,0,0.56,1,432,5,3613,137,0,1,0,168,0
1,0,0,0,0,4,5,346,59,0,0,1,1,0
17,0,0,0.65,1,4,4,228,79,0,0,1,45,1
11,1,0,0.17,1,2,0,26,136,1,1,0,1,0
31,0,0,0.67,1,4,4,228,140,0,1,0,13,1
0,0,0,0,0,1364,2,194,102,0,1,0,4,0
0,0,0,0.95,2,129,8,544,138,0,1,0,45,0
7,20,0,0.94,2,129,8,544,133,1,0,1,34,1
5,0,0,0,0,1562,9,584,113,0,1,0,3,0
5,0,0,0.61,1,484,9,4632,135,1,1,0,72,0
0,0,0,0,0,28,8,541,139,0,1,0,21,1
0,0,0,0,0,1364,2,194,101,0,1,0,6,0
2,0,0,0.68,1,4,4,228,119,0,0,1,8,0
0,0,0,0.94,2,129,8,544,131,0,1,0,10,1
0,1,0,0,0,548,0,2593,58,1,0,0,305,0
0,0,0,0,0,2,5,45,34,0,1,0,1,0
18,0,0,0.94,2,129,8,544,139,0,1,0,15,1
0,0,0,0,0,2,5,45,138,0,0,1,12,0
12,2,0,0,0,4,2,64,104,1,1,0,0,0
0,0,0,0.94,2,129,8,544,139,0,1,0,10,1
0,0,0,0,0,2,5,152,105,0,1,0,0,0
0,0,0,0,0,2,6,136,97,0,1,0,5,0
0,0,0,0.71,1,2,6,195,106,0,1,0,58,1
0,0,0,0,0,1364,2,194,43,0,0,1,1,0
5,0,0,0,0,1562,9,584,109,0,1,0,8,0
1,1,0,0,0,18901,7,11556,138,1,0,1,3021,1
3,0,0,0.4,0,22,9,912,139,1,1,0,329,0
19,0,0,0,0,2,5,152,93,0,1,0,2,0
0,0,0,0.72,1,2,6,195,138,0,1,0,42,1
0,0,0,0,0,2,5,152,82,0,1,0,0,0
16,0,0,0,0,4,6,395,138,1,0,0,20,0
0,0,0,0.74,1,2,6,195,127,0,1,0,24,1
0,0,0,0,0,4,6,395,115,1,0,0,18,0
9,0,0,0,0,17,7,75,135,0,1,0,7,0
0,0,0,0.94,2,129,8,544,70,0,1,0,34,1
0,0,0,0.27,0,13,9,497,114,1,0,0,3,0
29,0,0,0,0,4,6,395,136,1,0,0,7,0
1,0,0,0.75,1,2,6,195,137,0,1,0,21,1
5,0,0,0,0,1562,9,584,111,0,1,0,9,0
14,0,0,0,1,0,1,60,139,0,1,0,27,0
2,0,0,0.94,2,129,8,544,138,0,1,0,11,1
0,0,0,0,0,1364,2,194,43,0,0,1,1,0
4,0,0,0.47,0,2,9,942,139,0,1,0,738,0
7,0,0,0,0,17,7,75,129,0,0,1,12,1
1,0,0,0,0,548,0,2593,137,1,1,0,373,0
2,0,0,0.76,1,2,6,195,109,0,0,1,11,1
2,0,0,0,0,279,7,1598,134,0,1,0,128,0
0,0,0,0,0,1364,2,194,43,0,0,1,2,0
1,0,0,0.77,1,2,6,195,136,0,0,1,16,1
2,0,0,0,0,15,5,217,138,1,1,0,9,0
0,0,0,0,0,1364,2,194,102,0,1,0,12,0
1,0,0,0.78,1,2,6,195,104,0,1,0,31,1
0,0,0,0.79,1,2,6,195,88,0,1,0,57,1
0,0,0,0,0,1364,2,194,43,0,0,1,14,0
5,0,0,0,0,1562,9,584,113,0,1,0,2,0
0,0,0,0.8,1,2,6,195,101,1,0,1,35,1
1,0,0,0.59,1,484,9,4632,74,1,0,0,34,0
5,0,0,0,0,1562,9,584,110,0,1,0,1,0
6,21,0,0.94,2,129,8,544,139,1,1,0,20,1
19,0,0,0,0,15,5,217,129,0,0,0,9,0
0,0,0,0,0,957,9,1144,124,0,1,0,9,0
13,23,0,0.95,2,129,8,544,123,1,0,1,37,1
19,0,0,0,1,0,1,60,103,0,1,0,26,0
0,0,0,0,0,2,5,152,72,0,1,0,0,0
3,0,0,0.95,2,129,8,544,140,1,1,0,53,1
0,0,0,0,0,2,5,152,77,0,1,0,2,0
6,0,0,0.95,2,129,8,544,139,0,1,0,111,1
2,0,0,0.65,1,4,4,228,116,0,0,0,18,0
20,0,0,0,1,0,1,60,130,1,1,0,42,0
0,1,0,0.81,1,2,6,195,123,1,0,0,49,1
0,0,0,0,0,1364,2,194,102,0,1,0,0,0
0,0,0,0.62,1,4,4,228,139,0,1,0,12,0
19,0,0,0.25,0,13,9,497,71,0,0,1,8,1
0,0,0,0,0,1364,2,194,102,0,1,0,3,0
0,0,0,0.31,0,13,9,497,113,0,0,0,5,0
0,0,0,0.95,2,129,8,544,138,0,1,0,14,1
6,0,0,0.6,0,10,9,406,49,0,1,0,2,0
13,0,0,0.95,2,129,8,544,139,0,1,0,76,1
0,0,0,0.55,0,10,9,406,106,0,0,0,0,0
0,0,0,0.11,0,18901,7,11556,132,0,0,1,266,0
8,8,0,0.71,0,9,7,35,135,1,0,1,23,1
0,0,0,0,0,4,6,395,139,1,1,0,10,0
0,0,0,0,0,1364,2,194,43,0,0,1,1,0
0,0,0,0,1,5852,9,15765,129,0,1,0,598,1
0,0,0,0.81,1,2,6,195,34,0,1,0,9,0
0,0,0,0,1,0,1,60,37,0,1,0,12,0
1,0,0,0.95,2,129,8,544,131,0,1,0,12,1
0,0,0,0.44,0,2,9,942,138,0,0,0,9,0
14,0,0,0.95,2,129,8,544,139,0,1,0,69,1
0,0,0,0,0,279,7,1598,139,1,0,0,42,0
3,0,0,0,0,2,5,152,54,0,1,0,1,0
21,1,0,0.58,1,484,9,4632,139,1,1,0,45,1
0,0,0,0.59,1,484,9,4632,101,0,1,0,55,1
26,0,0,0.95,2,129,8,544,95,1,1,0,26,1
6,1,0,0.6,1,484,9,4632,134,1,1,0,43,0
33,1,0,0.14,1,2,0,26,138,1,1,0,14,0
0,0,0,0.5,0,0,4,7,93,0,1,0,1,1
0,0,0,0,0,1364,2,194,43,0,0,1,4,0
1,0,0,0,0,4,2,64,112,1,1,0,1,0
2,0,0,0.95,2,129,8,544,137,0,1,0,30,1
8,0,0,0,0,4,5,346,134,1,1,0,0,0
10,0,0,0.95,2,129,8,544,139,1,0,1,27,1
8,1,0,0.95,2,129,8,544,112,1,0,1,5,1
1,0,0,0.95,2,129,8,544,138,0,1,0,10,1
5,0,0,0.95,2,129,8,544,139,0,1,0,17,1
2,2,0,0.95,2,129,8,544,122,1,0,1,5,1
0,0,0,0.06,0,3,9,300,138,0,1,0,9,0
0,0,0,0,0,1364,2,194,43,0,0,1,5,0
8,0,0,0.95,2,129,8,544,139,0,1,0,86,1
4,3,0,0.95,2,129,8,544,119,1,1,0,26,1
0,0,0,0.06,0,3,9,300,122,0,0,0,0,0
0,0,0,0,0,1364,2,194,102,0,1,0,3,0
6,4,0,0.72,0,9,7,35,140,1,0,0,12,1
1,0,0,0.73,0,9,7,35,138,0,1,0,8,1
0,0,0,0,0,4,5,346,136,1,0,1,13,0
0,0,0,0,0,2,5,45,72,0,1,0,1,0
3,5,0,0.95,2,129,8,544,138,1,1,0,41,1
0,0,0,0.95,2,129,8,544,139,0,1,0,27,1
0,0,0,0,0,1364,2,194,43,0,0,1,2,0
0,0,0,0.11,0,17,7,75,123,0,1,0,96,0
0,0,0,0.54,1,432,5,3613,39,0,1,0,227,1
0,0,0,0,0,1364,2,194,103,0,1,0,3,0
33,2,0,0,0,4,2,64,137,1,1,0,0,0
2,0,0,0.95,2,129,8,544,127,0,1,0,320,1
8,0,0,0,0,51159,8,20969,126,0,0,1,14046,0
0,0,0,0,0,2,6,136,96,1,1,0,1,0
5,0,0,0,0,2,6,136,127,1,0,1,25,1
1,0,0,0,0,2,5,152,87,0,1,0,2,0
0,1,0,0.13,1,2,0,26,131,1,0,0,2,0
0,0,0,0.79,1,2,6,195,73,1,0,1,3,1
10,0,0,0.11,1,2,0,26,125,0,1,0,10,0
0,0,0,0,2,1006,8,11998,95,0,1,0,47,0
9,0,0,0.95,2,129,8,544,138,0,1,0,22,1
2,2,0,0,0,4,2,64,114,1,1,0,4,0
0,0,0,0.5,0,10,9,406,61,0,0,1,3,0
2,0,0,0,0,2,8,6,95,1,0,1,8,1
0,0,0,0,0,1364,2,194,43,0,0,1,2,0
0,0,0,0.79,1,2,6,195,85,1,0,1,11,0
8,0,0,1,0,2,8,6,139,0,1,0,13,1
36,1,0,1,0,2,8,6,139,1,0,0,5,1
11,2,0,1,0,2,8,6,137,1,0,0,8,1
30,0,0,1,0,2,8,6,137,1,0,0,15,1
8,2,0,1,0,2,8,6,137,1,0,0,3,1
8,3,0,1,0,2,8,6,138,1,0,0,1,0
0,0,0,0,1,0,1,60,127,0,1,0,8,0
35,25,0,0.95,2,129,8,544,138,1,1,0,81,1
1,0,0,0,0,2,5,152,54,0,1,0,0,0
0,0,0,0,0,957,9,1144,110,0,1,0,22,0
0,0,0,0.5,1,5852,9,15765,90,0,0,1,2391,1
10,0,0,0,0,4,5,346,137,0,1,0,13,0
0,0,0,0.42,0,2,9,942,116,0,0,0,20,0
0,0,0,0.91,1,1,5,28,139,0,1,0,9,1
0,0,0,0.4,0,2,9,942,128,0,1,0,6,0
0,0,0,0,0,957,9,1144,124,0,1,0,4,0
0,0,0,0.67,1,5852,9,15765,102,0,0,0,782,1
36,0,0,0.38,0,2,9,942,128,0,1,0,16,0
0,0,0,0,0,1364,2,194,102,0,1,0,0,0
1,2,0,0.77,1,2,6,195,119,1,0,0,71,1
0,0,0,0,0,957,9,1144,139,0,1,0,3,0
0,0,0,0.17,0,2,6,136,43,1,1,0,3,0
0,0,0,0.75,1,5852,9,15765,46,0,1,0,3449,1
0,0,0,0,0,957,9,1144,124,0,1,0,1,0
0,0,0,0,0,957,9,1144,121,0,1,0,6,0
23,1,0,0.77,1,2,6,195,116,1,0,1,445,1
0,0,0,0,0,957,9,1144,129,0,1,0,5,0
0,0,0,0,0,957,9,1144,126,0,1,0,8,0
8,0,0,0.96,3,129,8,544,139,0,1,0,134,1
1,0,0,0.06,0,3,9,300,140,0,0,0,0,0
0,0,0,0.58,1,484,9,4632,60,1,1,0,102,0
4,0,0,0.78,1,2,6,195,122,0,1,0,48,1
0,0,0,0,0,957,9,1144,124,0,1,0,7,0
16,3,0,0,0,4,2,64,105,1,0,0,3,0
0,0,0,0,0,0,6,7,99,0,1,0,20,1
0,0,0,0,0,957,9,1144,126,0,1,0,10,0
0,0,0,0,0,1364,2,194,102,0,1,0,4,0
30,2,0,0.96,3,129,8,544,139,1,1,0,45,1
0,0,0,0,0,2,5,152,68,0,1,0,0,0
0,0,0,0,0,548,0,2593,138,0,1,0,75,0
4,0,0,0.96,3,129,8,544,131,0,1,0,21,1
7,0,0,0.79,1,2,6,195,135,0,1,0,16,0
4,0,0,0.29,0,13,9,497,139,0,1,0,24,0
3,0,0,0.8,1,5852,9,15765,139,0,1,0,6544,1
0,0,0,1,0,0,6,7,92,0,1,0,3,1
0,0,0,0,0,1364,2,194,43,0,0,1,11,0
15,0,0,0,0,2,5,152,112,0,1,0,0,0
0,0,0,0.83,1,5852,9,15765,68,0,1,0,536,1
0,0,0,0.76,1,2,6,195,139,0,1,0,89,1
0,0,0,0,0,1364,2,194,43,0,0,1,11,0
0,0,0,0,0,957,9,1144,132,0,1,0,10,0
18,9,0,0.96,3,129,8,544,139,1,1,0,89,1
0,7,0,0,0,1,8,67,89,1,0,0,7,0
0,0,0,0.06,0,3,9,300,139,0,0,0,5,0
2,9,0,0.96,3,129,8,544,137,1,1,0,26,1
4,0,0,0,0,2,5,152,121,0,1,0,0,0
0,0,0,0,0,1364,2,194,43,0,0,1,54,0
1,0,0,0.96,3,129,8,544,127,0,1,0,73,1
0,9,0,0.96,3,129,8,544,139,1,1,0,24,1
25,0,0,0,0,4,5,346,138,0,1,0,118,0
8,0,0,0.1,1,2,0,26,135,0,1,0,3,0
4,0,0,0.96,3,129,8,544,139,0,1,0,90,1
3,0,0,0.77,2,2,6,195,132,0,1,0,126,1
0,0,0,0.78,2,2,6,195,51,0,1,0,26,1
15,3,0,0,0,2,5,45,112,1,0,1,13,0
0,10,0,0,0,4,5,346,116,1,1,0,27,0
0,0,0,0.1,0,17,7,75,41,0,1,0,3,1
0,0,0,0,2,1006,8,11998,135,1,1,0,91,0
0,15,0,0.96,3,129,8,544,131,1,1,0,22,1
9,35,0,0.96,3,129,8,544,126,1,1,0,43,1
0,0,0,0,0,1364,2,194,102,0,1,0,4,0
1,0,0,0.78,2,2,6,195,47,0,1,0,28,1
0,0,0,0.79,2,2,6,195,37,0,1,0,8,0
0,0,0,0,2,1006,8,11998,126,1,1,0,64,0
4,18,0,0.96,3,129,8,544,135,1,1,0,19,1
0,0,0,0,0,2,5,152,59,0,1,0,0,0
0,13,0,0.86,3,5852,9,15765,80,1,1,0,257,0
2,0,0,0.96,3,129,8,544,126,0,1,0,8,1
4,0,0,0,0,2,5,152,138,0,1,0,0,0
3,0,0,0.17,0,3723,8,8304,80,0,1,0,32,0
0,13,0,0.2,0,0,4,16,139,1,1,0,7,1
3,7,0,0.96,3,129,8,544,138,1,1,0,124,1
6,22,0,0.33,0,0,4,16,117,1,0,1,6,1
2,0,0,0.43,0,0,4,16,130,0,1,0,5,1
15,9,0,0.96,3,129,8,544,132,1,1,0,48,1
2,25,0,0.5,0,0,4,16,77,1,0,1,8,1
0,27,0,0.96,3,129,8,544,125,1,0,1,111,1
1,0,0,0.06,0,3,9,300,119,0,0,0,2,0
2,0,0,0.05,0,3,9,300,139,0,0,0,5,0
2,29,0,0.56,0,0,4,16,124,1,0,0,4,1
6,1,0,0.09,1,2,0,26,138,1,1,0,20,0
1,0,0,0,0,4,2,64,129,1,1,0,5,0
0,0,0,0,0,1,8,67,36,0,1,0,3,1
0,0,0,0,0,1364,2,194,102,0,1,0,13,0
7,0,0,0.96,3,129,8,544,135,0,1,0,82,1
21,0,0,0,0,2,5,152,47,0,1,0,0,0
1,0,0,0,0,4,5,346,58,0,0,0,2,0
0,0,0,0.75,3,5852,9,15765,36,0,1,0,680,1
0,0,0,0,2,1006,8,11998,137,1,1,0,78,0
19,31,0,0.96,3,129,8,544,138,1,1,0,67,1
0,19,0,0,0,4,5,346,131,1,0,1,38,0
16,0,0,0,0,4,2,64,131,1,1,0,6,0
4,0,0,0.96,3,129,8,544,139,0,1,0,95,1
1,0,0,0,0,2,5,152,52,0,1,0,0,0
0,33,0,0.6,0,0,4,16,109,1,0,0,1,0
0,33,0,0.96,3,129,8,544,139,1,1,0,45,1
0,0,0,0.05,0,3,9,300,47,0,0,0,6,0
0,1,0,0.08,1,2,0,26,129,1,1,0,2,0
10,36,0,0.96,3,129,8,544,138,1,1,0,32,1
0,0,0,0,0,548,0,2593,137,1,1,0,402,0
0,0,0,0,1,0,1,60,95,0,1,0,14,0
5,37,0,0.96,3,129,8,544,139,1,1,0,75,1
7,0,0,0,2,1006,8,11998,97,0,1,0,139,0
0,0,0,0,0,1364,2,194,101,0,1,0,4,0
0,0,0,0.96,3,129,8,544,128,1,1,0,13,1
6,0,0,0,4,101044,10,89951,139,0,1,0,1068,0
0,0,0,0,0,7,8,245,101,0,0,0,11,0
14,0,0,0.05,0,3,9,300,139,0,1,0,24,1
18,3,0,0,0,4,2,64,105,1,0,0,2,0
1,0,0,0.07,0,3,9,300,138,1,1,0,20,1
0,0,0,0.1,0,3,9,300,88,0,1,0,2,0
0,0,0,0.08,1,2,0,26,132,0,1,0,0,0
26,0,0,0.78,3,5852,9,15765,128,0,1,0,933,1
4,0,0,0,0,2,5,45,138,1,1,0,4,0
0,0,0,0,0,1364,2,194,43,0,0,1,14,0
8,0,0,0.74,0,9,7,35,121,0,0,1,11,1
16,3,0,0,0,4,2,64,137,1,1,0,0,0
0,0,0,0,4,101044,10,89951,129,1,1,0,1856,0
4,0,0,0.75,0,9,7,35,139,0,1,0,316,1
7,0,0,0,4,101044,10,89951,129,0,1,0,2802,0
5,0,0,0.46,0,10,9,406,140,0,0,0,0,0
0,23,0,0.77,2,2,6,195,121,1,1,0,63,1
6,0,0,0.43,0,10,9,406,111,0,0,1,9,0
5,0,0,0,2,1006,8,11998,118,0,1,0,121,0
35,0,0,0.96,3,129,8,544,138,0,1,0,258,1
0,0,0,0,4,101044,10,89951,128,0,1,0,1188,0
2,0,0,0.55,0,0,4,16,130,0,1,0,13,0
2,0,1,0.76,0,9,7,35,139,0,1,0,1,1
16,1,0,0.07,1,2,0,26,134,1,1,0,4,0
0,0,0,0,0,7,8,245,132,1,0,0,1,0
2,1,0,0.4,0,10,9,406,111,1,0,1,11,1
8,0,0,0,4,101044,10,89951,139,0,1,0,10325,0
0,0,0,0,0,4,5,346,137,1,1,0,3,0
0,0,0,0.27,0,13,9,497,37,0,0,1,9,1
21,0,0,0,4,101044,10,89951,132,0,1,0,4567,0
0,0,0,0,0,4,5,346,138,0,1,0,36,0
38,0,0,0.96,3,129,8,544,138,0,1,0,20,1
2,0,0,0,4,101044,10,89951,138,1,1,0,6558,0
1,0,0,0.07,1,2,0,26,111,1,0,1,15,0
5,25,0,0.76,0,9,7,35,139,1,1,0,22,1
0,0,0,0.5,0,28,8,541,66,0,1,0,10,0
0,0,0,0.57,0,0,4,7,47,1,0,1,0,0
0,0,0,0.33,0,28,8,541,92,0,1,0,77,1
27,1,0,0,1,0,1,60,140,1,1,0,48,0
11,0,0,0.57,1,484,9,4632,130,0,1,0,42,0
5,0,0,0.77,0,9,7,35,140,0,0,0,15,1
0,0,0,0.55,1,484,9,4632,137,1,1,0,57,0
0,0,0,0.54,1,484,9,4632,139,1,0,1,30,0
3,0,0,0.96,3,129,8,544,139,0,1,0,24,1
0,0,0,0.5,0,28,8,541,69,0,1,0,25,0
0,1,0,0,0,548,0,2593,127,1,1,0,731,0
8,0,0,0.78,0,9,7,35,139,0,1,0,17,1
0,0,0,0.36,0,2,9,942,94,0,0,0,15,0
0,1,0,0,0,4,5,346,131,1,1,0,24,0
6,0,0,0.78,0,9,7,35,138,0,0,0,21,1
1,0,0,0.1,0,3,9,300,140,0,0,0,1,0
5,0,0,0,0,10,6,74,117,0,1,0,1,0
11,0,0,0.35,0,2,9,942,79,0,1,0,134,1
0,0,0,0.96,3,129,8,544,139,0,1,0,59,1
0,0,0,0.53,1,484,9,4632,85,1,1,0,37,0
1,1,0,0,0,548,0,2593,116,1,1,0,557,0
18,2,0,0.33,0,22,9,912,139,1,1,0,313,1
1,2,0,0.43,0,22,9,912,136,1,0,0,8,0
0,0,0,0.38,0,2,9,942,104,0,0,1,8,0
0,0,0,0.78,2,2,6,195,134,0,1,0,82,1
4,0,0,0,0,4,5,346,96,0,1,0,18,0
2,0,0,0.96,3,129,8,544,134,0,1,0,100,1
1,0,0,0,2,1006,8,11998,131,1,1,0,45,0
21,0,0,0,0,2,5,152,80,0,1,0,0,0
0,0,0,0,2,1006,8,11998,73,1,1,0,263,1
10,1,0,0.51,1,484,9,4632,136,1,1,0,259,1
4,1,0,0.96,3,129,8,544,127,1,1,0,294,1
22,0,0,0,0,2,5,152,114,0,1,0,1,0
21,0,0,0,0,2,5,152,90,0,1,0,0,0
14,0,0,0.96,3,129,8,544,131,0,1,0,267,1
0,0,0,0.96,3,129,8,544,76,0,0,1,92,1
0,0,0,0.5,0,0,4,16,133,0,1,0,3,0
0,0,0,0,0,3988,9,11752,97,0,0,0,1561,0
33,0,0,0.79,0,9,7,35,139,0,0,0,11,1
2,0,0,0,0,87,10,3758,136,0,1,0,22,0
2,0,0,0,4,101044,10,89951,139,0,1,0,6194,0
26,0,0,0.79,0,9,7,35,137,0,0,0,5,1
0,0,0,0.09,0,3,9,300,139,0,0,0,2,0
0,0,0,0.06,1,2,0,26,131,1,1,0,7,0
5,2,0,0.96,3,129,8,544,105,1,0,0,71,1
0,2,0,0.97,3,129,8,544,85,1,1,0,86,1
4,0,0,0,0,4,5,346,137,0,1,0,47,0
0,0,0,0,0,957,9,1144,121,0,1,0,0,0
2,0,0,0.46,0,0,4,16,79,1,1,0,1,1
6,0,0,0.8,3,5852,9,15765,132,0,1,0,526,1
7,0,0,0,0,1562,9,584,114,0,1,0,6,0
0,0,0,0,0,2,5,152,86,0,1,0,0,0
1,0,0,0.97,3,129,8,544,135,0,1,0,24,1
12,2,0,0.97,3,129,8,544,139,1,1,0,42,1
30,26,0,0.8,0,9,7,35,139,1,0,0,17,1
20,0,0,0.8,0,9,7,35,140,0,0,0,22,1
8,27,0,0.81,0,9,7,35,105,1,0,0,5,1
0,5,0,0.97,3,129,8,544,87,1,1,0,36,1
7,0,0,0.14,0,3723,8,8304,140,0,0,0,85,0
15,30,0,0.81,0,9,7,35,140,1,0,0,5,1
0,0,0,0,0,87,10,3758,102,0,1,0,27,0
10,6,0,0.97,3,129,8,544,136,1,1,0,71,1
14,0,0,0.97,3,129,8,544,139,1,1,0,29,0
11,29,0,0.82,0,9,7,35,128,1,0,0,8,1
7,30,0,0.82,0,9,7,35,60,1,0,0,5,1
0,0,0,0.82,3,5852,9,15765,45,0,1,0,603,1
0,3,0,0.83,0,9,7,35,80,1,0,0,6,1
29,4,0,0.83,0,9,7,35,138,1,0,0,7,1
21,38,0,0.83,0,9,7,35,124,1,0,1,73,1
16,0,0,0,0,548,0,2593,134,1,0,0,92,0
0,0,0,0,0,3988,9,11752,137,0,1,0,704,0
6,0,0,0,4,101044,10,89951,138,0,1,0,11464,1
0,0,0,0.1,0,18901,7,11556,139,0,1,0,492,0
0,0,0,0,0,3988,9,11752,84,0,1,0,764,0
14,0,0,0.96,3,129,8,544,85,0,0,1,51,1
14,33,0,0.96,3,129,8,544,87,1,0,1,38,1
15,0,0,0.11,4,101044,10,89951,138,0,1,0,2715,0
6,0,0,0,0,2,5,152,90,0,1,0,2,0
0,8,0,0.96,3,129,8,544,139,1,1,0,43,1
0,0,0,0.52,0,2,2,67,120,0,1,0,6,0
5,0,0,0.52,1,484,9,4632,87,1,1,0,50,0
50,0,0,0.59,1,4,4,228,98,0,1,0,25,1
0,0,0,0.13,2,1006,8,11998,109,1,1,0,49,0
0,0,0,0,0,548,0,2593,139,0,1,0,885,0
0,0,0,0.44,0,10,9,406,23,0,0,1,12,1
0,0,0,0.83,4,5852,9,15765,130,0,1,0,2279,0
0,0,0,0.09,0,3,9,300,140,1,0,0,2,0
1,0,0,0.31,0,13,9,497,135,0,0,0,19,1
0,0,0,0.57,0,342146,8,39624,40,0,1,0,30273,0
1,0,0,0.35,0,13,9,497,139,0,1,0,8,0
19,0,0,0.78,2,2,6,195,112,0,1,0,81,1
0,0,0,0.55,1,432,5,3613,122,0,0,1,601,0
1,0,0,0.77,4,5852,9,15765,139,0,1,0,517,0
11,0,0,0.96,3,129,8,544,136,0,1,0,647,1
0,0,0,0,0,1364,2,194,101,0,1,0,0,0
0,0,0,0,0,51159,8,20969,127,1,1,0,1751,0
0,33,0,0.96,3,129,8,544,132,1,1,0,101,1
8,0,0,0.96,3,129,8,544,123,1,1,0,63,1
0,43,0,0.96,3,129,8,544,122,1,0,1,84,1
0,0,0,0.33,0,13,9,497,53,0,1,0,11,0
15,35,0,0.84,0,9,7,35,135,1,0,0,11,1
1,0,0,0.1,4,101044,10,89951,138,0,1,0,3811,0
2,0,0,0.32,0,13,9,497,49,0,1,0,11,0
3,0,0,0.96,3,129,8,544,137,1,1,0,61,1
27,0,0,0.84,0,9,7,35,139,0,1,0,22,0
